DataMeasurementId,DateTime,SensorId,Value,Raw,Name,EquipmentId
379,2021-10-18 13:01:31.432,79,22.2,22.2,InletTemp-sensor,14
380,2021-10-18 13:01:31.451,91,22.6,22.6,InletTemp-sensor,16
381,2021-10-18 13:01:43.380,97,22.4,22.4,InletTemp-sensor,17
382,2021-10-18 13:02:31.406,43,23.6,23.6,InletTemp-sensor,8
383,2021-10-18 13:02:31.443,91,22.3,22.3,InletTemp-sensor,16
384,2021-10-18 13:03:43.458,97,22.6,22.6,InletTemp-sensor,17
385,2021-10-18 13:04:31.510,73,21.6,21.6,InletTemp-sensor,13
386,2021-10-18 13:05:31.563,37,23.8,23.8,InletTemp-sensor,7
387,2021-10-18 13:05:31.603,43,23.7,23.7,InletTemp-sensor,8
388,2021-10-18 13:06:31.607,37,23.7,23.7,InletTemp-sensor,7
389,2021-10-18 13:08:31.695,25,21.9,21.9,InletTemp-sensor,5
390,2021-10-18 13:08:31.734,37,23.4,23.4,InletTemp-sensor,7
391,2021-10-18 13:08:31.751,43,23.9,23.9,InletTemp-sensor,8
392,2021-10-18 13:08:31.766,55,21.5,21.5,InletTemp-sensor,10
393,2021-10-18 13:08:49.710,97,22.4,22.4,InletTemp-sensor,17
394,2021-10-18 13:08:49.744,103,21.7,21.7,InletTemp-sensor,18
395,2021-10-18 13:09:31.765,55,21.3,21.3,InletTemp-sensor,10
396,2021-10-18 13:09:31.802,61,21.9,21.9,InletTemp-sensor,11
397,2021-10-18 13:09:31.817,73,21.4,21.4,InletTemp-sensor,13
398,2021-10-18 13:10:31.802,13,22.9,22.9,InletTemp-sensor,3
399,2021-10-18 13:10:31.844,79,22.0,22.0,InletTemp-sensor,14
400,2021-10-18 13:10:31.861,91,22.1,22.1,InletTemp-sensor,16
401,2021-10-18 13:10:49.809,97,22.2,22.2,InletTemp-sensor,17
402,2021-10-18 13:10:49.845,103,21.9,21.9,InletTemp-sensor,18
403,2021-10-18 13:11:31.848,31,23.0,23.0,InletTemp-sensor,6
404,2021-10-18 13:11:31.888,37,23.1,23.1,InletTemp-sensor,7
405,2021-10-18 13:11:31.909,43,23.7,23.7,InletTemp-sensor,8
406,2021-10-18 13:11:31.925,49,24.6,24.6,InletTemp-sensor,9
407,2021-10-18 13:11:31.941,67,22.9,22.9,InletTemp-sensor,12
408,2021-10-18 13:11:31.957,73,21.1,21.1,InletTemp-sensor,13
409,2021-10-18 13:12:31.893,55,21.1,21.1,InletTemp-sensor,10
410,2021-10-18 13:12:31.933,61,21.7,21.7,InletTemp-sensor,11
411,2021-10-18 13:14:31.981,25,21.8,21.8,InletTemp-sensor,5
412,2021-10-18 13:14:32.019,37,23.3,23.3,InletTemp-sensor,7
413,2021-10-18 13:14:50.003,103,22.0,22.0,InletTemp-sensor,18
414,2021-10-18 13:15:32.034,91,21.9,21.9,InletTemp-sensor,16
415,2021-10-18 13:17:32.123,37,23.7,23.7,InletTemp-sensor,7
416,2021-10-18 13:17:32.164,43,23.6,23.6,InletTemp-sensor,8
417,2021-10-18 13:18:32.166,37,23.8,23.8,InletTemp-sensor,7
418,2021-10-18 13:20:32.251,37,24.0,24.0,InletTemp-sensor,7
419,2021-10-18 13:22:32.337,37,24.2,24.2,InletTemp-sensor,7
420,2021-10-18 13:23:32.387,37,24.4,24.4,InletTemp-sensor,7
421,2021-10-18 13:24:32.443,19,21.9,21.9,InletTemp-sensor,4
422,2021-10-18 13:25:14.474,39,0.0,2,Drive-sensor,7
423,2021-10-18 13:26:32.529,49,24.4,24.4,InletTemp-sensor,9
424,2021-10-18 13:27:32.575,37,24.1,24.1,InletTemp-sensor,7
425,2021-10-18 13:27:32.613,91,22.1,22.1,InletTemp-sensor,16
426,2021-10-18 13:28:32.623,25,21.9,21.9,InletTemp-sensor,5
427,2021-10-18 13:28:32.663,31,23.2,23.2,InletTemp-sensor,6
428,2021-10-18 13:28:32.684,37,23.9,23.9,InletTemp-sensor,7
429,2021-10-18 13:28:32.706,43,23.7,23.7,InletTemp-sensor,8
430,2021-10-18 13:28:32.725,49,24.6,24.6,InletTemp-sensor,9
431,2021-10-18 13:28:32.739,61,21.9,21.9,InletTemp-sensor,11
432,2021-10-18 13:28:32.760,73,21.3,21.3,InletTemp-sensor,13
433,2021-10-18 13:28:44.628,97,22.5,22.5,InletTemp-sensor,17
434,2021-10-18 13:28:44.675,103,21.9,21.9,InletTemp-sensor,18
435,2021-10-18 13:29:32.659,13,23.1,23.1,InletTemp-sensor,3
436,2021-10-18 13:29:32.677,55,21.3,21.3,InletTemp-sensor,10
437,2021-10-18 13:30:32.710,37,23.7,23.7,InletTemp-sensor,7
438,2021-10-18 13:30:32.751,79,22.2,22.2,InletTemp-sensor,14
439,2021-10-18 13:31:32.744,19,22.1,22.1,InletTemp-sensor,4
440,2021-10-18 13:32:32.772,37,23.5,23.5,InletTemp-sensor,7
441,2021-10-18 13:32:32.814,91,22.3,22.3,InletTemp-sensor,16
442,2021-10-18 13:34:32.879,37,23.3,23.3,InletTemp-sensor,7
443,2021-10-18 13:35:32.927,61,22.0,22.0,InletTemp-sensor,11
444,2021-10-18 13:35:32.970,73,21.5,21.5,InletTemp-sensor,13
445,2021-10-18 13:36:32.965,25,22.1,22.1,InletTemp-sensor,5
446,2021-10-18 13:36:33.003,31,23.4,23.4,InletTemp-sensor,6
447,2021-10-18 13:36:33.022,43,23.9,23.9,InletTemp-sensor,8
448,2021-10-18 13:36:33.043,67,23.1,23.1,InletTemp-sensor,12
449,2021-10-18 13:37:33.010,43,23.7,23.7,InletTemp-sensor,8
450,2021-10-18 13:37:33.049,55,21.5,21.5,InletTemp-sensor,10
451,2021-10-18 13:37:33.069,73,21.7,21.7,InletTemp-sensor,13
452,2021-10-18 13:38:45.064,109,20.3,20.3,InletTemp-sensor,19
453,2021-10-18 13:39:33.107,91,22.5,22.5,InletTemp-sensor,16
454,2021-10-18 13:41:33.190,25,21.9,21.9,InletTemp-sensor,5
455,2021-10-18 13:41:33.241,91,22.7,22.7,InletTemp-sensor,16
456,2021-10-18 13:44:33.330,73,21.9,21.9,InletTemp-sensor,13
457,2021-10-18 13:45:33.376,61,21.9,21.9,InletTemp-sensor,11
458,2021-10-18 13:45:33.416,79,22.0,22.0,InletTemp-sensor,14
459,2021-10-18 13:45:33.431,85,22.5,22.5,InletTemp-sensor,15
460,2021-10-18 13:45:33.444,91,22.8,22.8,InletTemp-sensor,16
461,2021-10-18 13:46:33.418,91,22.7,22.7,InletTemp-sensor,16
462,2021-10-18 13:48:33.538,1,19.3,19.3,InletTemp-sensor,1
463,2021-10-18 13:49:33.577,73,21.7,21.7,InletTemp-sensor,13
464,2021-10-18 13:49:33.613,91,22.5,22.5,InletTemp-sensor,16
465,2021-10-18 13:50:33.634,37,23.1,23.1,InletTemp-sensor,7
466,2021-10-18 13:51:33.681,43,23.6,23.6,InletTemp-sensor,8
467,2021-10-18 13:52:33.715,37,22.9,22.9,InletTemp-sensor,7
468,2021-10-18 13:53:33.768,31,23.2,23.2,InletTemp-sensor,6
469,2021-10-18 13:53:33.811,37,23.1,23.1,InletTemp-sensor,7
470,2021-10-18 13:55:33.865,91,22.7,22.7,InletTemp-sensor,16
471,2021-10-18 13:56:33.915,73,21.9,21.9,InletTemp-sensor,13
472,2021-10-18 13:59:46.072,97,22.3,22.3,InletTemp-sensor,17
473,2021-10-18 14:00:03.961,1,19.3,19.3,InletTemp-sensor,1
474,2021-10-18 14:00:03.972,2,29.0,29.0,SetTemp-sensor,1
476,2021-10-18 14:00:03.996,5,2.0,HEAT,Mode-sensor,1
477,2021-10-18 14:00:04.006,7,22.3,22.3,InletTemp-sensor,2
478,2021-10-18 14:00:04.015,8,16.0,16.0,SetTemp-sensor,2
479,2021-10-18 14:00:04.025,9,0.0,2,Drive-sensor,2
481,2021-10-18 14:00:04.045,11,2.0,HEAT,Mode-sensor,2
482,2021-10-18 14:00:04.055,13,23.1,23.1,InletTemp-sensor,3
483,2021-10-18 14:00:04.065,14,23.0,23.0,SetTemp-sensor,3
485,2021-10-18 14:00:04.090,17,2.0,HEAT,Mode-sensor,3
486,2021-10-18 14:00:04.100,19,22.1,22.1,InletTemp-sensor,4
487,2021-10-18 14:00:04.110,20,19.0,19.0,SetTemp-sensor,4
489,2021-10-18 14:00:04.135,23,2.0,HEAT,Mode-sensor,4
490,2021-10-18 14:00:04.145,25,21.9,21.9,InletTemp-sensor,5
491,2021-10-18 14:00:04.155,26,20.0,20.0,SetTemp-sensor,5
492,2021-10-18 14:00:04.165,27,0.0,2,Drive-sensor,5
494,2021-10-18 14:00:04.185,29,2.0,HEAT,Mode-sensor,5
495,2021-10-18 14:00:04.195,31,23.2,23.2,InletTemp-sensor,6
496,2021-10-18 14:00:04.205,32,21.0,21.0,SetTemp-sensor,6
497,2021-10-18 14:00:04.215,33,1.0,0,Drive-sensor,6
499,2021-10-18 14:00:04.236,35,2.0,HEAT,Mode-sensor,6
500,2021-10-18 14:00:04.246,37,23.1,23.1,InletTemp-sensor,7
501,2021-10-18 14:00:04.267,38,24.0,24.0,SetTemp-sensor,7
503,2021-10-18 14:00:04.303,41,2.0,HEAT,Mode-sensor,7
504,2021-10-18 14:00:04.320,43,23.6,23.6,InletTemp-sensor,8
505,2021-10-18 14:00:04.336,44,25.0,25.0,SetTemp-sensor,8
507,2021-10-18 14:00:04.361,47,2.0,HEAT,Mode-sensor,8
508,2021-10-18 14:00:04.372,49,24.6,24.6,InletTemp-sensor,9
509,2021-10-18 14:00:04.382,50,20.0,20.0,SetTemp-sensor,9
511,2021-10-18 14:00:04.408,53,2.0,HEAT,Mode-sensor,9
512,2021-10-18 14:00:04.418,55,21.5,21.5,InletTemp-sensor,10
513,2021-10-18 14:00:04.428,56,20.0,20.0,SetTemp-sensor,10
515,2021-10-18 14:00:04.454,59,2.0,HEAT,Mode-sensor,10
516,2021-10-18 14:00:04.464,61,21.9,21.9,InletTemp-sensor,11
517,2021-10-18 14:00:04.474,62,27.0,27.0,SetTemp-sensor,11
518,2021-10-18 14:00:04.483,63,0.0,2,Drive-sensor,11
520,2021-10-18 14:00:04.502,65,2.0,HEAT,Mode-sensor,11
521,2021-10-18 14:00:04.512,67,23.1,23.1,InletTemp-sensor,12
522,2021-10-18 14:00:04.521,68,27.0,27.0,SetTemp-sensor,12
523,2021-10-18 14:00:04.531,69,0.0,2,Drive-sensor,12
525,2021-10-18 14:00:04.550,71,2.0,HEAT,Mode-sensor,12
526,2021-10-18 14:00:04.560,73,21.9,21.9,InletTemp-sensor,13
527,2021-10-18 14:00:04.569,74,32.0,32.0,SetTemp-sensor,13
529,2021-10-18 14:00:04.593,77,2.0,HEAT,Mode-sensor,13
530,2021-10-18 14:00:04.603,79,22.0,22.0,InletTemp-sensor,14
531,2021-10-18 14:00:04.612,80,20.0,20.0,SetTemp-sensor,14
532,2021-10-18 14:00:04.622,81,0.0,2,Drive-sensor,14
534,2021-10-18 14:00:04.642,83,2.0,HEAT,Mode-sensor,14
535,2021-10-18 14:00:04.652,85,22.5,22.5,InletTemp-sensor,15
536,2021-10-18 14:00:04.662,86,20.0,20.0,SetTemp-sensor,15
537,2021-10-18 14:00:04.672,87,0.0,2,Drive-sensor,15
539,2021-10-18 14:00:04.692,89,2.0,HEAT,Mode-sensor,15
540,2021-10-18 14:00:04.706,91,22.7,22.7,InletTemp-sensor,16
541,2021-10-18 14:00:04.717,92,20.0,20.0,SetTemp-sensor,16
543,2021-10-18 14:00:04.741,95,2.0,HEAT,Mode-sensor,16
544,2021-10-18 14:00:04.750,97,22.3,22.3,InletTemp-sensor,17
545,2021-10-18 14:00:04.760,98,27.0,27.0,SetTemp-sensor,17
546,2021-10-18 14:00:04.775,99,0.0,2,Drive-sensor,17
548,2021-10-18 14:00:04.795,101,2.0,HEAT,Mode-sensor,17
549,2021-10-18 14:00:04.805,103,21.9,21.9,InletTemp-sensor,18
550,2021-10-18 14:00:04.816,104,18.0,18.0,SetTemp-sensor,18
551,2021-10-18 14:00:04.825,105,0.0,2,Drive-sensor,18
553,2021-10-18 14:00:04.845,107,2.0,HEAT,Mode-sensor,18
554,2021-10-18 14:00:04.855,109,20.3,20.3,InletTemp-sensor,19
555,2021-10-18 14:00:04.864,110,23.0,23.0,SetTemp-sensor,19
557,2021-10-18 14:00:04.889,113,2.0,HEAT,Mode-sensor,19
558,2021-10-18 14:00:34.107,55,21.8,21.8,InletTemp-sensor,10
559,2021-10-18 14:00:34.153,91,22.4,22.4,InletTemp-sensor,16
560,2021-10-18 14:00:46.117,97,22.5,22.5,InletTemp-sensor,17
561,2021-10-18 14:02:34.175,91,22.6,22.6,InletTemp-sensor,16
562,2021-10-18 14:04:34.242,37,23.3,23.3,InletTemp-sensor,7
563,2021-10-18 14:04:34.275,55,21.6,21.6,InletTemp-sensor,10
564,2021-10-18 14:06:34.309,91,22.4,22.4,InletTemp-sensor,16
565,2021-10-18 14:07:28.348,73,21.7,21.7,InletTemp-sensor,13
566,2021-10-18 14:08:28.388,37,23.5,23.5,InletTemp-sensor,7
567,2021-10-18 14:13:34.568,37,23.7,23.7,InletTemp-sensor,7
568,2021-10-18 14:14:34.606,55,21.8,21.8,InletTemp-sensor,10
569,2021-10-18 14:14:34.642,73,21.9,21.9,InletTemp-sensor,13
570,2021-10-18 14:14:34.657,91,22.6,22.6,InletTemp-sensor,16
571,2021-10-18 14:16:34.663,25,22.1,22.1,InletTemp-sensor,5
572,2021-10-18 14:16:34.697,31,23.5,23.5,InletTemp-sensor,6
573,2021-10-18 14:16:34.721,43,23.8,23.8,InletTemp-sensor,8
574,2021-10-18 14:16:34.737,61,22.1,22.1,InletTemp-sensor,11
575,2021-10-18 14:16:34.752,73,21.7,21.7,InletTemp-sensor,13
576,2021-10-18 14:16:34.764,79,22.2,22.2,InletTemp-sensor,14
577,2021-10-18 14:16:34.778,85,22.7,22.7,InletTemp-sensor,15
578,2021-10-18 14:16:34.789,91,22.3,22.3,InletTemp-sensor,16
579,2021-10-18 14:19:34.761,25,22.3,22.3,InletTemp-sensor,5
580,2021-10-18 14:19:46.766,97,22.7,22.7,InletTemp-sensor,17
581,2021-10-18 14:21:34.819,25,22.1,22.1,InletTemp-sensor,5
582,2021-10-18 14:21:34.859,73,21.9,21.9,InletTemp-sensor,13
583,2021-10-18 14:22:34.851,1,19.5,19.5,InletTemp-sensor,1
584,2021-10-18 14:22:34.882,91,22.5,22.5,InletTemp-sensor,16
585,2021-10-18 14:24:34.934,55,21.9,21.9,InletTemp-sensor,10
586,2021-10-18 14:24:46.940,109,20.5,20.5,InletTemp-sensor,19
587,2021-10-18 14:27:35.049,43,23.7,23.7,InletTemp-sensor,8
588,2021-10-18 14:29:29.107,73,22.0,22.0,InletTemp-sensor,13
589,2021-10-18 14:33:29.253,73,21.8,21.8,InletTemp-sensor,13
590,2021-10-18 14:33:29.272,91,22.3,22.3,InletTemp-sensor,16
591,2021-10-18 14:34:29.291,43,23.8,23.8,InletTemp-sensor,8
592,2021-10-18 14:35:29.335,43,23.7,23.7,InletTemp-sensor,8
593,2021-10-18 14:35:29.368,73,21.9,21.9,InletTemp-sensor,13
594,2021-10-18 14:35:29.383,91,22.5,22.5,InletTemp-sensor,16
595,2021-10-18 14:36:29.378,25,22.3,22.3,InletTemp-sensor,5
596,2021-10-18 14:36:29.411,31,23.7,23.7,InletTemp-sensor,6
597,2021-10-18 14:36:29.428,43,23.8,23.8,InletTemp-sensor,8
598,2021-10-18 14:36:29.447,55,22.1,22.1,InletTemp-sensor,10
599,2021-10-18 14:36:29.465,91,22.3,22.3,InletTemp-sensor,16
600,2021-10-18 14:36:47.386,97,22.8,22.8,InletTemp-sensor,17
601,2021-10-18 14:37:47.422,97,22.7,22.7,InletTemp-sensor,17
602,2021-10-18 14:38:35.443,61,22.3,22.3,InletTemp-sensor,11
603,2021-10-18 14:38:35.485,79,22.4,22.4,InletTemp-sensor,14
604,2021-10-18 14:39:35.479,61,22.1,22.1,InletTemp-sensor,11
605,2021-10-18 14:40:35.517,25,22.1,22.1,InletTemp-sensor,5
606,2021-10-18 14:40:35.557,31,23.5,23.5,InletTemp-sensor,6
607,2021-10-18 14:40:35.572,79,22.2,22.2,InletTemp-sensor,14
608,2021-10-18 14:44:35.652,37,23.5,23.5,InletTemp-sensor,7
609,2021-10-18 14:44:35.692,43,23.7,23.7,InletTemp-sensor,8
610,2021-10-18 14:46:35.731,91,22.6,22.6,InletTemp-sensor,16
611,2021-10-18 14:47:35.764,73,22.1,22.1,InletTemp-sensor,13
612,2021-10-18 14:47:47.769,97,22.5,22.5,InletTemp-sensor,17
613,2021-10-18 14:49:35.842,73,21.9,21.9,InletTemp-sensor,13
614,2021-10-18 14:49:35.878,91,22.4,22.4,InletTemp-sensor,16
615,2021-10-18 14:50:47.890,97,22.7,22.7,InletTemp-sensor,17
616,2021-10-18 14:52:47.965,97,22.8,22.8,InletTemp-sensor,17
617,2021-10-18 14:53:29.997,13,23.3,23.3,InletTemp-sensor,3
618,2021-10-18 14:53:30.030,25,22.3,22.3,InletTemp-sensor,5
619,2021-10-18 14:53:30.045,61,22.3,22.3,InletTemp-sensor,11
620,2021-10-18 14:53:35.998,31,23.7,23.7,InletTemp-sensor,6
621,2021-10-18 14:53:36.033,43,23.8,23.8,InletTemp-sensor,8
622,2021-10-18 14:53:36.051,79,22.4,22.4,InletTemp-sensor,14
623,2021-10-18 14:54:36.033,43,23.7,23.7,InletTemp-sensor,8
624,2021-10-18 14:54:48.037,97,22.7,22.7,InletTemp-sensor,17
625,2021-10-18 14:55:30.059,55,21.9,21.9,InletTemp-sensor,10
626,2021-10-18 14:57:30.135,43,23.8,23.8,InletTemp-sensor,8
627,2021-10-18 14:57:30.173,55,22.1,22.1,InletTemp-sensor,10
628,2021-10-18 14:57:30.187,85,22.8,22.8,InletTemp-sensor,15
629,2021-10-18 14:57:30.205,91,22.2,22.2,InletTemp-sensor,16
630,2021-10-18 14:58:30.170,1,19.7,19.7,InletTemp-sensor,1
631,2021-10-18 14:58:30.204,43,23.7,23.7,InletTemp-sensor,8
632,2021-10-18 14:58:30.219,85,22.7,22.7,InletTemp-sensor,15
633,2021-10-18 15:00:30.242,25,22.1,22.1,InletTemp-sensor,5
634,2021-10-18 15:00:30.274,61,22.1,22.1,InletTemp-sensor,11
635,2021-10-18 15:00:30.288,79,22.2,22.2,InletTemp-sensor,14
636,2021-10-18 15:01:30.279,91,22.4,22.4,InletTemp-sensor,16
637,2021-10-18 15:03:30.353,91,22.2,22.2,InletTemp-sensor,16
638,2021-10-18 15:03:48.359,97,22.8,22.8,InletTemp-sensor,17
639,2021-10-18 15:04:30.382,25,22.4,22.4,InletTemp-sensor,5
640,2021-10-18 15:04:30.417,61,22.3,22.3,InletTemp-sensor,11
641,2021-10-18 15:04:30.433,85,22.8,22.8,InletTemp-sensor,15
642,2021-10-18 15:05:30.417,25,22.2,22.2,InletTemp-sensor,5
643,2021-10-18 15:05:30.453,61,22.1,22.1,InletTemp-sensor,11
644,2021-10-18 15:05:30.465,85,22.7,22.7,InletTemp-sensor,15
645,2021-10-18 15:05:48.440,97,22.7,22.7,InletTemp-sensor,17
646,2021-10-18 15:07:36.507,91,22.4,22.4,InletTemp-sensor,16
647,2021-10-18 15:09:36.577,31,23.5,23.5,InletTemp-sensor,6
648,2021-10-18 15:09:36.615,37,23.3,23.3,InletTemp-sensor,7
649,2021-10-18 15:09:36.630,55,21.9,21.9,InletTemp-sensor,10
650,2021-10-18 15:10:48.620,109,20.7,20.7,InletTemp-sensor,19
651,2021-10-18 15:12:36.686,73,21.8,21.8,InletTemp-sensor,13
652,2021-10-18 15:12:36.723,91,22.2,22.2,InletTemp-sensor,16
653,2021-10-18 15:12:48.698,97,22.8,22.8,InletTemp-sensor,17
654,2021-10-18 15:13:36.727,31,23.7,23.7,InletTemp-sensor,6
655,2021-10-18 15:13:36.769,37,23.5,23.5,InletTemp-sensor,7
656,2021-10-18 15:13:36.787,55,22.1,22.1,InletTemp-sensor,10
657,2021-10-18 15:13:36.802,61,22.3,22.3,InletTemp-sensor,11
658,2021-10-18 15:13:36.816,79,22.4,22.4,InletTemp-sensor,14
659,2021-10-18 15:14:30.762,25,22.4,22.4,InletTemp-sensor,5
660,2021-10-18 15:14:30.808,85,22.8,22.8,InletTemp-sensor,15
661,2021-10-18 15:15:30.797,85,22.7,22.7,InletTemp-sensor,15
662,2021-10-18 15:15:36.798,55,21.9,21.9,InletTemp-sensor,10
663,2021-10-18 15:17:30.865,85,22.8,22.8,InletTemp-sensor,15
664,2021-10-18 15:18:30.929,85,22.7,22.7,InletTemp-sensor,15
665,2021-10-18 15:18:48.911,97,22.7,22.7,InletTemp-sensor,17
666,2021-10-18 15:19:48.953,97,22.8,22.8,InletTemp-sensor,17
667,2021-10-18 15:20:30.969,85,22.8,22.8,InletTemp-sensor,15
668,2021-10-18 15:22:31.053,85,22.7,22.7,InletTemp-sensor,15
669,2021-10-18 15:22:49.061,97,22.7,22.7,InletTemp-sensor,17
670,2021-10-18 15:23:49.104,97,22.8,22.8,InletTemp-sensor,17
671,2021-10-18 15:24:31.137,25,22.2,22.2,InletTemp-sensor,5
672,2021-10-18 15:24:31.176,61,22.1,22.1,InletTemp-sensor,11
673,2021-10-18 15:24:31.192,73,21.9,21.9,InletTemp-sensor,13
674,2021-10-18 15:24:49.153,97,22.7,22.7,InletTemp-sensor,17
675,2021-10-18 15:25:31.173,37,23.3,23.3,InletTemp-sensor,7
676,2021-10-18 15:27:31.246,91,22.4,22.4,InletTemp-sensor,16
677,2021-10-18 15:31:31.390,79,22.2,22.2,InletTemp-sensor,14
678,2021-10-18 15:33:31.475,31,23.5,23.5,InletTemp-sensor,6
679,2021-10-18 15:34:31.502,43,23.5,23.5,InletTemp-sensor,8
680,2021-10-18 15:34:31.538,55,22.1,22.1,InletTemp-sensor,10
681,2021-10-18 15:34:31.553,73,22.1,22.1,InletTemp-sensor,13
682,2021-10-18 15:35:31.539,25,22.0,22.0,InletTemp-sensor,5
683,2021-10-18 15:39:31.681,1,19.9,19.9,InletTemp-sensor,1
684,2021-10-18 15:40:31.717,25,22.3,22.3,InletTemp-sensor,5
685,2021-10-18 15:40:31.755,31,23.7,23.7,InletTemp-sensor,6
686,2021-10-18 15:40:31.768,43,23.7,23.7,InletTemp-sensor,8
687,2021-10-18 15:40:31.783,55,21.9,21.9,InletTemp-sensor,10
688,2021-10-18 15:40:31.797,73,21.9,21.9,InletTemp-sensor,13
689,2021-10-18 15:40:31.810,91,22.2,22.2,InletTemp-sensor,16
690,2021-10-18 15:41:31.761,55,22.1,22.1,InletTemp-sensor,10
691,2021-10-18 15:47:31.968,73,22.0,22.0,InletTemp-sensor,13
692,2021-10-18 15:52:32.191,55,21.9,21.9,InletTemp-sensor,10
693,2021-10-18 15:52:32.223,91,22.4,22.4,InletTemp-sensor,16
694,2021-10-18 15:53:32.232,55,22.1,22.1,InletTemp-sensor,10
695,2021-10-18 15:54:32.278,19,22.3,22.3,InletTemp-sensor,4
696,2021-10-18 15:54:32.316,43,23.5,23.5,InletTemp-sensor,8
697,2021-10-18 15:56:32.354,55,21.9,21.9,InletTemp-sensor,10
698,2021-10-18 15:56:44.354,109,20.9,20.9,InletTemp-sensor,19
699,2021-10-18 15:57:32.400,25,22.1,22.1,InletTemp-sensor,5
700,2021-10-18 16:00:32.537,31,23.5,23.5,InletTemp-sensor,6
701,2021-10-18 16:00:32.569,49,24.4,24.4,InletTemp-sensor,9
702,2021-10-18 16:01:32.576,25,22.3,22.3,InletTemp-sensor,5
703,2021-10-18 16:01:32.617,31,23.7,23.7,InletTemp-sensor,6
704,2021-10-18 16:01:32.637,73,21.9,21.9,InletTemp-sensor,13
705,2021-10-18 16:01:32.657,91,22.2,22.2,InletTemp-sensor,16
706,2021-10-18 16:05:32.748,25,22.1,22.1,InletTemp-sensor,5
707,2021-10-18 16:05:32.781,31,23.5,23.5,InletTemp-sensor,6
708,2021-10-18 16:05:32.795,73,22.0,22.0,InletTemp-sensor,13
709,2021-10-18 16:05:32.809,91,22.4,22.4,InletTemp-sensor,16
710,2021-10-18 16:06:32.801,55,22.1,22.1,InletTemp-sensor,10
711,2021-10-18 16:06:32.831,91,22.2,22.2,InletTemp-sensor,16
712,2021-10-18 16:07:32.838,31,23.7,23.7,InletTemp-sensor,6
713,2021-10-18 16:10:32.985,73,21.9,21.9,InletTemp-sensor,13
714,2021-10-18 16:11:33.026,25,22.3,22.3,InletTemp-sensor,5
715,2021-10-18 16:11:51.044,97,22.8,22.8,InletTemp-sensor,17
716,2021-10-18 16:12:33.081,7,22.5,22.5,InletTemp-sensor,2
717,2021-10-18 16:12:33.118,25,22.5,22.5,InletTemp-sensor,5
718,2021-10-18 16:12:33.137,31,23.8,23.8,InletTemp-sensor,6
719,2021-10-18 16:12:33.154,43,23.7,23.7,InletTemp-sensor,8
720,2021-10-18 16:12:33.171,49,24.6,24.6,InletTemp-sensor,9
721,2021-10-18 16:12:33.187,61,22.3,22.3,InletTemp-sensor,11
722,2021-10-18 16:12:33.205,79,22.4,22.4,InletTemp-sensor,14
723,2021-10-18 16:12:33.224,85,22.8,22.8,InletTemp-sensor,15
724,2021-10-18 16:13:33.128,25,22.3,22.3,InletTemp-sensor,5
725,2021-10-18 16:13:33.174,31,23.7,23.7,InletTemp-sensor,6
726,2021-10-18 16:16:33.254,85,22.7,22.7,InletTemp-sensor,15
727,2021-10-18 16:17:33.291,61,22.1,22.1,InletTemp-sensor,11
728,2021-10-18 16:18:45.352,97,22.7,22.7,InletTemp-sensor,17
729,2021-10-18 16:19:33.384,43,23.5,23.5,InletTemp-sensor,8
730,2021-10-18 16:19:33.425,79,22.2,22.2,InletTemp-sensor,14
731,2021-10-18 16:20:45.438,97,22.8,22.8,InletTemp-sensor,17
732,2021-10-18 16:22:33.525,91,22.4,22.4,InletTemp-sensor,16
733,2021-10-18 16:22:45.541,97,22.7,22.7,InletTemp-sensor,17
734,2021-10-18 16:24:33.614,25,22.1,22.1,InletTemp-sensor,5
735,2021-10-18 16:24:33.646,49,24.4,24.4,InletTemp-sensor,9
736,2021-10-18 16:26:33.703,73,22.0,22.0,InletTemp-sensor,13
737,2021-10-18 16:27:33.746,37,23.1,23.1,InletTemp-sensor,7
738,2021-10-18 16:28:33.784,31,23.5,23.5,InletTemp-sensor,6
739,2021-10-18 16:30:33.875,55,21.9,21.9,InletTemp-sensor,10
740,2021-10-18 16:31:33.909,91,22.6,22.6,InletTemp-sensor,16
741,2021-10-18 16:35:34.098,91,22.4,22.4,InletTemp-sensor,16
742,2021-10-18 16:38:34.243,73,21.9,21.9,InletTemp-sensor,13
743,2021-10-18 16:39:34.288,73,22.0,22.0,InletTemp-sensor,13
744,2021-10-18 16:40:34.343,91,22.6,22.6,InletTemp-sensor,16
745,2021-10-18 16:41:34.372,91,22.4,22.4,InletTemp-sensor,16
746,2021-10-18 16:43:34.470,91,22.7,22.7,InletTemp-sensor,16
747,2021-10-18 16:45:34.569,43,23.3,23.3,InletTemp-sensor,8
748,2021-10-18 16:46:34.609,7,22.3,22.3,InletTemp-sensor,2
749,2021-10-18 16:47:34.648,61,21.9,21.9,InletTemp-sensor,11
750,2021-10-18 16:48:34.700,91,22.4,22.4,InletTemp-sensor,16
751,2021-10-18 16:53:34.929,91,22.6,22.6,InletTemp-sensor,16
752,2021-10-18 16:56:35.069,91,22.4,22.4,InletTemp-sensor,16
753,2021-10-18 16:56:47.077,109,21.0,21.0,InletTemp-sensor,19
754,2021-10-18 16:59:35.200,91,22.6,22.6,InletTemp-sensor,16
755,2021-10-18 17:03:35.361,37,22.9,22.9,InletTemp-sensor,7
756,2021-10-18 17:03:35.403,91,22.8,22.8,InletTemp-sensor,16
